id,status_group
28333,functional
8138,functional
18306,functional
62623,functional
70923,functional
32198,non functional
72147,functional
16153,functional
56416,functional
32792,functional
3670,functional
49763,functional
3778,functional
69500,functional
62028,non functional
36924,functional
64979,functional
40626,functional
71906,functional
51245,functional
38203,functional
34442,functional
70011,functional
24399,non functional
34602,non functional
58605,functional
3742,functional
3227,functional
58525,functional
11918,functional
24064,non functional
22168,functional
19626,functional
20166,functional
11838,functional
7250,functional
68797,functional
54602,non functional
21047,functional
41101,functional
29037,functional
36857,functional
47853,non functional
4927,functional
389,functional
62303,functional
30752,functional
51957,functional
61591,functional
8351,functional
5572,functional
21826,functional
10314,functional
47519,functional
57157,functional
7546,functional
72498,functional
8864,functional
34537,functional
59266,functional
27254,functional
12933,functional
23001,functional
4779,functional
32891,non functional
13902,functional
563,non functional
49047,functional
69035,functional
10963,functional
45499,functional
53809,non functional
5382,functional
27556,functional
9125,functional
1049,functional
52787,functional
64603,functional
29099,functional
67871,functional
60839,functional
55835,functional
18052,functional
40309,functional
41812,functional
30087,functional
42079,functional
11417,functional
62282,functional
68891,functional
56310,functional
52518,functional
3313,functional
66690,functional
2382,functional
50611,functional
5620,functional
30501,functional
14503,functional
621,functional
43715,functional
44491,functional
16346,non functional
9097,functional
37206,functional
55932,functional
31489,functional
24085,functional
27502,functional
38662,functional
68248,functional
26736,non functional
62767,functional
8312,functional
73263,functional
62960,functional
65346,functional
30125,functional
18470,functional
60536,functional
69942,functional
18643,functional
23359,functional
61625,functional
61553,non functional
4682,functional
29748,functional
51741,functional
73921,functional
9883,functional
3145,functional
54231,functional
57437,functional
67493,functional
58194,functional
10626,non functional
45361,functional
52224,functional
29094,functional
29447,functional
10172,functional
56867,functional
72249,functional
23092,functional
26995,functional
33481,functional
24662,functional
22924,functional
24833,functional
68397,functional
53687,functional
39881,functional
19067,non functional
5608,functional
63242,functional
60228,functional
10483,functional
56544,functional
40995,functional
16348,functional
65937,functional
47466,functional
15020,functional
35710,functional
3000,non functional
30153,functional
40291,functional
53063,functional
20855,functional
42569,functional
7422,functional
38147,functional
66433,functional
5157,functional
15146,functional
35584,functional
8313,functional
3745,functional
14382,functional
17990,functional
26047,functional
23301,functional
22508,functional
11674,functional
41721,functional
6597,non functional
15140,functional
47738,functional
48275,functional
45330,functional
36289,functional
65396,functional
12671,functional
35608,functional
6719,functional
20873,functional
41885,functional
28349,functional
15601,functional
11778,functional
71241,functional
40817,functional
27341,non functional
63749,functional
4401,functional
9834,functional
24689,functional
59358,functional
7114,functional
34705,functional
7346,functional
70535,functional
11347,functional
27858,non functional
60065,functional
7353,functional
51466,functional
12229,functional
2831,functional
68502,functional
12026,functional
22839,functional
34558,functional
50946,functional
21456,functional
14958,functional
40355,functional
21618,functional
69047,functional
72033,functional
68560,functional
54696,functional
67916,functional
8162,functional
7001,functional
14856,non functional
57430,non functional
8402,functional
743,functional
62335,non functional
41455,functional
20439,functional
47955,functional
5281,functional
70268,functional
42470,functional
27482,functional
31101,functional
56240,functional
10852,functional
66676,functional
7425,functional
12518,functional
15205,non functional
27871,functional
16591,functional
47005,functional
3466,functional
52715,functional
51523,functional
55155,functional
14357,functional
14431,functional
40579,functional
32274,functional
18216,functional
1020,functional
14472,functional
42357,functional
9140,functional
12479,functional
48420,functional
28641,functional
21741,non functional
57250,functional
61651,functional
46543,functional
20527,functional
32379,functional
67402,functional
68669,functional
14537,functional
68286,functional
70053,functional
29474,functional
8783,functional
15136,non functional
69288,functional
30980,functional
28368,functional
46587,functional
35443,functional
61593,functional
70470,functional
21361,non functional
70259,functional
64290,functional
31030,non functional
30278,functional
7588,functional
64853,functional
36729,functional
22195,functional
56211,functional
1826,functional
9261,functional
59398,functional
63740,functional
36222,functional
9432,functional
11205,functional
38255,functional
1131,functional
35413,functional
32749,functional
7762,functional
13990,functional
64606,functional
2255,functional
38375,functional
28895,functional
38318,functional
35546,functional
16340,functional
18981,functional
63164,functional
10413,functional
6608,functional
36003,functional
32453,functional
59909,functional
19891,functional
41497,functional
35469,functional
32890,functional
56303,non functional
47352,functional
23663,functional
15906,functional
68087,functional
67015,functional
1589,functional
5526,functional
70066,functional
44767,functional
27875,functional
32267,functional
62482,functional
18979,functional
45976,functional
60055,functional
61337,functional
40722,functional
3424,functional
949,functional
39896,non functional
60638,functional
71659,functional
18291,functional
755,functional
48339,functional
35290,functional
68882,functional
41819,functional
43599,functional
63218,functional
48381,functional
59523,functional
46352,functional
64323,functional
54712,functional
29902,non functional
33537,functional
51044,functional
33854,functional
31927,functional
12477,functional
1540,functional
63957,functional
18144,non functional
60463,functional
18628,functional
6395,functional
5706,functional
25730,functional
43039,functional
13118,functional
33536,functional
25478,functional
4893,functional
49600,functional
16572,functional
10792,functional
3221,functional
6276,functional
23597,functional
28292,functional
29417,functional
64540,functional
23272,functional
16522,functional
31337,functional
18607,functional
14721,functional
31569,functional
50559,functional
20548,functional
3157,functional
69499,functional
61489,functional
29739,functional
611,functional
34608,functional
27932,functional
67952,functional
32739,functional
51282,functional
27178,functional
6491,functional
73429,functional
13802,functional
23180,functional
9877,functional
23343,functional
6687,non functional
42794,functional
62820,non functional
57544,functional
12716,functional
67416,functional
11286,functional
3917,functional
57951,functional
39343,functional
44351,functional
39074,non functional
39372,functional
67665,functional
24130,non functional
32158,functional
65631,functional
48335,functional
13837,functional
71873,functional
24730,functional
50039,functional
35310,functional
52751,functional
24975,functional
63414,non functional
45031,functional
7967,functional
73755,functional
9827,functional
23492,functional
9748,functional
18655,functional
7825,functional
39552,functional
53765,functional
16337,functional
11358,functional
43778,functional
16902,functional
17929,functional
36249,functional
23309,functional
74248,functional
19439,functional
25898,functional
57336,functional
4832,functional
38655,functional
58378,functional
19001,functional
54332,functional
4193,functional
57425,non functional
39524,functional
40382,functional
54510,functional
273,functional
67138,functional
23133,functional
55495,functional
10924,non functional
9312,functional
6069,functional
26188,functional
40878,functional
13063,functional
45773,functional
15947,functional
35612,non functional
23649,functional
19240,functional
44496,non functional
41303,functional
46055,functional
58101,functional
67166,functional
66185,functional
69637,functional
40731,functional
9018,functional
65063,functional
19559,functional
997,functional
43558,functional
53925,functional
56522,functional
65880,functional
71346,functional
61770,non functional
26205,functional
64339,functional
25328,functional
57299,functional
55048,functional
22775,functional
16734,functional
73924,functional
13576,non functional
10272,functional
67331,non functional
71848,functional
23826,non functional
32744,functional
61653,functional
58492,functional
67474,non functional
33989,functional
73951,functional
59875,functional
23936,functional
57758,functional
12935,functional
70127,functional
53062,functional
41918,non functional
29538,functional
14412,functional
11893,functional
72023,functional
66343,functional
45382,functional
23285,functional
57381,functional
66506,non functional
23899,non functional
27444,functional
61062,functional
50980,functional
31529,functional
47819,functional
34276,functional
31288,functional
73437,functional
26960,functional
68632,functional
66792,non functional
39714,functional
72339,functional
46060,functional
20038,functional
4705,functional
11300,functional
42554,functional
26228,functional
143,functional
63371,functional
64300,functional
54092,functional
24853,functional
51949,functional
15018,functional
23297,functional
25254,functional
17197,functional
34104,functional
58320,functional
73267,functional
4655,functional
43747,functional
29590,functional
51445,functional
24095,functional
13053,functional
19393,non functional
11014,functional
60530,functional
16742,functional
868,functional
37318,functional
58406,functional
55394,functional
55438,functional
27577,functional
4917,functional
38435,functional
44847,functional
20072,functional
63901,non functional
68694,functional
68379,functional
65892,functional
51758,functional
10710,functional
6181,functional
59997,functional
54943,functional
3341,functional
8246,functional
26966,functional
50023,functional
54945,functional
39311,functional
33712,functional
47595,functional
29442,functional
64886,functional
28219,functional
428,functional
12704,functional
61884,functional
59911,functional
10842,functional
61156,functional
50427,functional
37335,functional
58849,non functional
73342,functional
22016,functional
41104,functional
3382,functional
58786,functional
37823,functional
10083,functional
29265,functional
34180,functional
3981,functional
69471,functional
70377,functional
12042,functional
17640,functional
30666,functional
1334,functional
41309,functional
61662,functional
73538,non functional
56179,functional
49459,functional
1933,functional
11588,functional
35629,functional
33182,non functional
41748,functional
23041,functional
57576,functional
45878,functional
49563,functional
19942,functional
29832,functional
1506,functional
20066,functional
66861,functional
57423,functional
64571,functional
37169,non functional
208,functional
3064,functional
8913,functional
68760,functional
19771,functional
21587,functional
21249,functional
18609,functional
18061,functional
19951,functional
32658,non functional
50768,functional
4698,functional
70504,functional
24329,functional
42166,functional
57842,functional
23626,functional
11324,functional
22711,functional
38771,functional
18627,functional
45387,functional
12017,functional
60825,functional
48806,functional
30481,functional
46281,functional
33035,functional
6167,functional
61552,functional
37192,functional
73888,functional
15771,functional
1065,functional
41090,non functional
59355,non functional
40603,functional
72034,functional
38682,functional
731,functional
41965,functional
64891,functional
55958,functional
35363,functional
32592,functional
5012,non functional
30227,functional
42632,functional
55479,functional
53427,functional
59914,functional
18309,functional
38077,functional
7342,functional
13556,functional
975,functional
28201,functional
17110,functional
56296,functional
65226,functional
54250,functional
53090,functional
21926,functional
45133,non functional
4855,functional
2832,functional
7000,non functional
72346,functional
39390,functional
16876,functional
42308,functional
23868,functional
16647,non functional
43571,non functional
45726,functional
54286,functional
60038,functional
38503,non functional
23564,non functional
67467,functional
23163,non functional
60717,functional
33412,functional
22811,functional
30771,functional
17453,functional
4498,functional
50877,functional
36462,functional
62584,functional
24469,functional
33840,functional
64779,functional
40730,functional
19182,functional
12567,functional
20662,functional
23669,functional
8449,functional
49106,non functional
51497,functional
15517,functional
43234,functional
33746,functional
18642,functional
45027,functional
23403,functional
53897,functional
1419,functional
66300,functional
5529,functional
72022,functional
65202,functional
65151,functional
43988,functional
72494,functional
28180,functional
62551,functional
58577,functional
53111,functional
69736,functional
27246,functional
47259,functional
15470,functional
73544,functional
49920,functional
47882,functional
38572,functional
33244,functional
4814,functional
6505,functional
31999,functional
40741,non functional
70017,functional
4419,non functional
64634,functional
63263,functional
66379,functional
63646,functional
20437,functional
32647,functional
44531,functional
27883,functional
16298,functional
10372,functional
22346,functional
59691,functional
38740,functional
73402,non functional
53950,functional
11216,functional
24742,functional
11783,functional
22599,non functional
43931,functional
29020,functional
22764,functional
50133,functional
13498,functional
40788,functional
38694,functional
6140,functional
66728,functional
60413,functional
39963,functional
29797,functional
35041,functional
73386,functional
44448,functional
50783,functional
31555,functional
73952,functional
69355,functional
635,non functional
23883,non functional
6690,non functional
20710,functional
73617,functional
5849,functional
7848,functional
704,functional
30219,functional
73638,functional
16688,functional
57519,functional
29178,functional
9533,functional
57766,functional
68513,functional
22622,functional
27092,functional
24346,functional
9665,functional
61540,functional
41357,functional
42138,functional
22604,functional
60200,functional
7573,functional
59143,non functional
73321,functional
41036,functional
2170,functional
54880,functional
3605,functional
65642,functional
27440,functional
1099,functional
42148,functional
21058,functional
43375,functional
20698,functional
25154,functional
1407,functional
12686,functional
891,functional
30835,non functional
34836,functional
10075,functional
48483,functional
44347,functional
70829,functional
21298,functional
4023,functional
72636,functional
4961,non functional
55882,functional
39765,non functional
10301,functional
52972,functional
72592,functional
28513,functional
6382,functional
49158,functional
62048,functional
48467,functional
19897,functional
58138,functional
50450,functional
63874,functional
69159,functional
4767,functional
27934,functional
39386,functional
4820,non functional
28743,functional
25980,functional
48551,functional
16434,functional
58694,functional
62064,functional
37379,functional
51880,functional
47791,functional
660,non functional
57769,functional
10971,functional
52009,functional
56285,functional
3429,functional
46399,functional
29307,functional
26089,functional
63673,functional
22169,functional
66730,functional
25004,functional
9726,functional
19296,functional
959,functional
5547,functional
22945,functional
43757,non functional
67957,functional
10039,functional
45305,functional
28030,functional
38006,functional
65232,functional
57996,non functional
56820,non functional
2709,functional
2702,functional
67013,functional
46274,functional
163,functional
3018,functional
32725,functional
37552,functional
67863,functional
51401,functional
38468,functional
11514,functional
57382,functional
8094,functional
44945,functional
42958,functional
6364,functional
12660,functional
55609,functional
6609,functional
19750,functional
60263,functional
29368,functional
48179,functional
913,functional
21610,non functional
24295,functional
31029,functional
34917,functional
48165,functional
61165,functional
3511,functional
27673,functional
46990,functional
33691,functional
51567,functional
43215,functional
26957,functional
33416,functional
15766,functional
40855,functional
18208,functional
7068,functional
53375,functional
53895,functional
72156,functional
35754,functional
64752,functional
1001,functional
18836,non functional
14118,functional
20043,functional
9612,functional
22011,functional
46128,functional
58470,functional
34218,functional
20975,functional
15811,functional
15696,functional
26130,functional
66582,functional
16803,functional
36212,functional
67234,functional
70204,functional
47817,functional
16554,functional
10014,functional
39649,functional
13382,functional
54059,functional
70126,functional
22399,functional
48663,functional
62521,functional
12931,functional
28936,functional
42812,functional
10462,functional
65092,functional
10106,functional
31244,functional
68129,functional
44277,non functional
12395,functional
46254,functional
29662,functional
37879,functional
65504,functional
8782,functional
29363,functional
38629,functional
29588,functional
12349,functional
29301,functional
1867,functional
63618,functional
52835,functional
5439,functional
42479,functional
42295,functional
35892,functional
58363,functional
19137,non functional
72547,functional
26651,functional
14055,functional
6713,functional
42016,non functional
47285,functional
1098,functional
56061,functional
20581,functional
40565,functional
36285,functional
54774,functional
72467,functional
10343,functional
60133,functional
40840,functional
23350,functional
26480,functional
5532,functional
36089,functional
33733,functional
63005,functional
18828,functional
23138,functional
72526,functional
43112,functional
8558,functional
60953,functional
18884,functional
35438,functional
39761,functional
41981,functional
38576,functional
917,functional
69446,functional
25271,functional
34646,functional
64538,functional
34348,functional
67426,functional
12527,functional
55255,functional
44610,non functional
65546,functional
2260,functional
5480,functional
27649,functional
26463,functional
8715,functional
70544,functional
73092,functional
30057,functional
27186,functional
29660,functional
52836,non functional
66209,functional
63530,functional
15722,functional
50807,functional
21831,functional
41297,functional
48584,functional
48555,functional
34860,functional
52047,functional
73095,functional
53019,non functional
9899,functional
44329,functional
8859,functional
42227,functional
33795,functional
65384,functional
19516,functional
6008,functional
73261,functional
35666,functional
58088,functional
63085,non functional
22902,functional
58243,functional
66798,functional
58210,functional
2527,functional
72877,functional
57992,functional
63367,functional
44714,functional
1648,functional
61641,non functional
11989,functional
61936,functional
51263,non functional
39424,functional
40977,functional
50660,functional
952,functional
61606,functional
23504,functional
51264,non functional
18339,functional
57856,non functional
31074,functional
21979,functional
68911,functional
3493,functional
59660,non functional
34656,functional
67154,functional
66142,functional
17049,functional
40701,functional
8543,functional
38752,functional
28181,functional
51803,functional
73083,functional
8389,functional
72561,functional
14682,functional
18437,functional
58896,functional
56782,functional
22859,functional
5196,functional
52739,non functional
28266,functional
73472,functional
52983,functional
11561,functional
29609,functional
17759,functional
45070,functional
25921,functional
51424,functional
74056,functional
45594,functional
5349,functional
65856,functional
56192,functional
45904,functional
32231,functional
21251,functional
4566,functional
70553,functional
41190,functional
25938,functional
27542,functional
27090,functional
56219,functional
31088,functional
54004,functional
44005,functional
60708,functional
70812,functional
47488,functional
12013,functional
1771,functional
52241,functional
35609,functional
36662,functional
34207,functional
47837,functional
255,functional
4553,functional
63501,functional
50892,functional
67287,functional
39253,functional
56105,functional
11206,functional
64557,functional
54769,functional
63431,functional
14352,functional
6379,functional
67028,non functional
5682,functional
38675,functional
6666,functional
5236,functional
21395,functional
51286,functional
42336,functional
31706,functional
9532,functional
68926,functional
5948,functional
50924,functional
54124,non functional
49803,non functional
9416,functional
18984,functional
18771,functional
16973,functional
60301,non functional
18067,functional
24003,functional
67407,functional
21502,functional
69897,functional
57803,functional
73759,non functional
73907,functional
25764,non functional
5050,functional
33439,non functional
21851,functional
156,functional
40193,functional
24140,functional
44033,functional
60934,functional
59198,functional
73351,functional
38268,functional
64822,functional
67220,functional
14858,functional
35681,functional
60882,functional
37197,non functional
40819,functional
47268,functional
2647,functional
51138,functional
33337,functional
43335,functional
2376,functional
26685,functional
67230,functional
7066,functional
49528,functional
36390,functional
71159,functional
60947,functional
28109,functional
8222,functional
39541,functional
66799,functional
42453,functional
44948,functional
16134,functional
7150,functional
46674,functional
19347,functional
73368,functional
62965,functional
19658,functional
8612,functional
43393,functional
38868,functional
45892,functional
44321,functional
15346,functional
3798,functional
30873,non functional
4689,functional
43137,functional
53301,functional
19784,functional
11880,functional
10311,functional
48596,functional
12571,functional
23249,functional
15606,functional
63544,functional
65483,functional
24859,functional
25677,functional
7806,functional
42941,functional
53244,functional
56537,functional
57645,functional
21981,non functional
30118,functional
34419,functional
31158,functional
72673,functional
819,functional
10881,non functional
7012,functional
57357,functional
68059,functional
20022,functional
35242,functional
5772,functional
68411,functional
22773,functional
30840,functional
11864,functional
11913,non functional
11340,functional
3420,functional
49412,functional
39470,functional
66573,functional
57779,functional
40835,functional
37342,functional
5566,functional
60737,functional
66476,functional
72408,functional
11873,functional
48702,functional
7015,non functional
12932,functional
28055,functional
36746,functional
70432,functional
32209,functional
62792,functional
45653,non functional
865,functional
62864,functional
48998,non functional
48514,functional
16442,functional
32264,functional
25727,non functional
19946,non functional
54802,functional
71245,functional
56479,functional
25532,functional
52859,functional
26502,functional
15117,functional
62162,functional
24291,functional
51849,non functional
36701,functional
20985,functional
19748,functional
11439,functional
36525,functional
63725,functional
37482,functional
21715,functional
72903,functional
38794,non functional
30054,functional
41517,functional
67159,functional
29086,functional
26104,functional
19116,functional
15023,functional
40676,functional
8210,functional
33076,functional
56754,functional
30889,non functional
46522,functional
11557,functional
27438,functional
4104,functional
69215,functional
9490,functional
26335,functional
20696,functional
52442,functional
39356,functional
57625,functional
51228,functional
3390,functional
52933,functional
64378,functional
27382,functional
584,functional
29605,functional
47843,functional
23712,functional
36757,functional
2505,functional
56157,functional
62541,functional
33697,functional
23739,non functional
47565,functional
22228,functional
46096,functional
37621,functional
58278,functional
11057,functional
16939,functional
48807,functional
10913,functional
61545,non functional
37822,functional
21503,functional
14268,functional
40583,functional
17622,functional
69264,functional
74154,functional
1520,functional
8490,functional
51364,functional
12148,functional
63920,functional
7497,functional
1951,functional
15227,functional
59684,functional
60256,functional
40915,functional
54884,functional
4505,functional
24316,functional
2843,functional
53329,functional
50169,functional
55507,non functional
54535,functional
64182,functional
1945,functional
7836,functional
44023,functional
42536,functional
65029,functional
49050,functional
14208,functional
42791,functional
49532,functional
33022,functional
67529,functional
47546,functional
17256,functional
27252,non functional
24354,functional
49659,functional
59703,functional
15534,functional
12820,functional
61228,functional
9587,functional
50871,functional
41014,functional
14737,functional
29103,functional
13272,functional
23040,functional
9268,functional
58766,functional
69125,functional
33215,functional
5531,functional
31846,functional
26146,functional
44608,functional
39404,functional
473,functional
53322,non functional
19984,functional
14099,functional
60507,functional
737,functional
59747,functional
7466,functional
71316,functional
55524,functional
44060,functional
70372,functional
45271,functional
34652,functional
45932,functional
44634,functional
32176,functional
34035,functional
46466,functional
37519,functional
12536,functional
20123,functional
30938,non functional
61987,functional
18498,non functional
3130,functional
52230,functional
28607,functional
18615,functional
8227,functional
2208,functional
48140,functional
55270,functional
63385,functional
1048,functional
32400,functional
71407,functional
39363,functional
46131,functional
36560,non functional
10830,functional
66810,functional
68345,functional
52646,functional
62611,functional
5656,functional
8074,functional
18535,functional
67381,functional
21562,functional
13277,functional
44189,functional
3469,functional
20489,functional
50987,functional
36410,functional
858,functional
25153,functional
63774,functional
52280,functional
12336,functional
15925,functional
44285,functional
10861,functional
7616,non functional
63259,functional
5020,functional
10426,functional
49202,functional
8519,functional
56090,functional
73106,functional
9331,functional
28653,functional
58842,functional
36459,functional
70219,non functional
38125,functional
23125,functional
49155,functional
52364,functional
52625,functional
54641,non functional
56914,functional
941,functional
14574,functional
22234,functional
35099,functional
62076,functional
1958,functional
8939,non functional
73476,functional
35376,functional
37382,functional
35657,functional
40007,functional
57998,functional
15003,functional
53737,functional
62756,functional
54064,functional
46754,functional
38078,functional
11017,functional
54104,functional
37938,functional
29121,functional
70659,functional
56910,functional
51763,functional
37657,functional
71298,functional
34347,functional
68120,functional
60142,functional
10328,functional
34296,functional
34055,non functional
13336,functional
2800,functional
1885,non functional
27234,functional
5704,functional
27604,functional
63555,functional
48718,functional
1521,functional
14094,functional
19339,functional
24293,functional
10554,functional
26606,functional
32950,functional
59127,functional
40151,non functional
25393,non functional
36937,functional
13475,functional
22882,functional
9498,functional
35031,functional
50350,functional
52681,functional
37132,functional
55271,functional
50639,functional
15909,functional
13270,functional
26350,functional
45210,functional
5868,functional
71406,functional
10920,functional
38396,functional
35690,functional
69510,functional
46371,non functional
71738,functional
67086,functional
58122,functional
57668,functional
31327,functional
51381,functional
38978,functional
11044,functional
24771,functional
18028,functional
49777,non functional
26225,functional
45709,functional
41625,functional
54310,functional
28899,functional
16034,functional
64848,functional
32694,functional
29310,functional
39223,functional
36658,functional
62277,functional
36944,functional
54088,functional
67150,functional
31595,functional
19383,functional
17512,functional
329,functional
27467,functional
29547,functional
9099,functional
30276,functional
60830,functional
40236,functional
67182,functional
933,functional
9530,functional
23489,functional
11959,functional
47086,non functional
17465,functional
33004,functional
29840,functional
26298,functional
4281,functional
10431,functional
71234,functional
18446,functional
57530,functional
12559,functional
64292,functional
52393,functional
27159,non functional
65782,functional
67723,functional
35935,functional
18721,functional
53876,functional
26435,functional
59449,functional
53589,non functional
28490,functional
25904,non functional
6112,functional
41087,non functional
66491,functional
9902,non functional
39501,functional
54070,non functional
57910,functional
71307,functional
73233,functional
55442,functional
26448,functional
22237,functional
61522,functional
38593,functional
16179,functional
51492,functional
16490,functional
12533,functional
20630,functional
58303,functional
1704,non functional
68089,functional
70082,functional
64897,functional
1539,functional
63401,functional
8008,non functional
32417,functional
45289,non functional
73097,functional
30193,functional
39380,functional
64694,functional
38012,functional
66001,functional
13355,functional
18172,functional
65723,functional
25047,functional
31343,functional
25587,functional
33637,functional
70033,functional
16763,functional
60779,non functional
39140,functional
50624,functional
53191,functional
47480,functional
58276,functional
20905,functional
50945,functional
63644,non functional
21373,functional
59934,functional
1501,functional
4506,non functional
67417,functional
45686,functional
322,functional
66741,functional
17982,functional
28695,functional
62059,functional
22640,functional
8415,functional
46551,functional
33882,non functional
37175,functional
9442,functional
49740,functional
62573,functional
44167,functional
10025,functional
45602,functional
12589,functional
59324,functional
33688,functional
19954,functional
22395,functional
26777,functional
26743,functional
33187,functional
32790,functional
58116,functional
20186,functional
19807,functional
60205,functional
47257,functional
33815,functional
55742,functional
7644,functional
61628,functional
42823,functional
19779,functional
5717,functional
19844,functional
39889,functional
32563,functional
33707,functional
65967,functional
37035,functional
19101,non functional
68799,functional
62810,functional
29355,functional
58982,functional
60223,functional
63199,functional
21388,non functional
21728,non functional
30865,functional
10816,functional
61227,functional
61428,functional
41232,functional
32796,non functional
57497,functional
23991,functional
65862,functional
12726,functional
40165,functional
70858,non functional
11052,non functional
2789,functional
39769,functional
39024,functional
66675,non functional
38102,functional
11270,functional
3489,non functional
39335,functional
37020,functional
30822,functional
55759,functional
31433,functional
39393,functional
51356,functional
38136,functional
71524,functional
63270,non functional
61101,functional
40262,functional
73038,functional
72495,functional
20535,non functional
32571,functional
31564,functional
31110,functional
56506,functional
54293,functional
27157,functional
1789,functional
49379,functional
72067,functional
63322,functional
70759,functional
18405,functional
58940,functional
50775,functional
69721,functional
31663,functional
6810,non functional
37636,functional
14223,non functional
56236,functional
12259,functional
22141,functional
1370,functional
29119,functional
5041,functional
56083,functional
902,functional
14689,functional
3009,functional
1398,functional
16577,non functional
42217,functional
49941,functional
31129,non functional
62745,functional
2743,non functional
45176,functional
10277,functional
68567,non functional
31952,functional
29055,functional
33913,functional
47180,functional
51677,functional
4434,functional
44403,functional
55027,functional
60119,functional
62498,non functional
29006,functional
33987,functional
2308,non functional
5776,functional
42560,functional
24770,functional
12066,functional
17954,functional
31238,functional
55379,functional
35248,functional
51771,functional
12524,functional
38308,functional
18896,functional
10536,functional
73610,functional
3617,functional
41958,functional
38061,functional
68290,functional
55701,functional
57822,non functional
27463,non functional
19350,functional
56508,functional
3416,functional
63389,non functional
32470,non functional
32476,functional
11176,functional
37019,non functional
33635,functional
55475,functional
59979,functional
39796,functional
54157,functional
27351,functional
13654,functional
52339,functional
39798,functional
4375,functional
47418,non functional
68897,functional
26536,functional
41805,functional
8613,functional
27540,functional
60052,functional
57444,functional
60679,non functional
27560,functional
51654,functional
30299,functional
32861,functional
5243,functional
10216,functional
65876,functional
69664,functional
36551,functional
35164,non functional
40047,functional
66904,functional
33005,functional
34242,functional
50274,functional
52474,functional
59337,functional
39037,functional
671,functional
37572,functional
60724,functional
33519,functional
68693,functional
27411,functional
10508,functional
51091,functional
58161,functional
2009,functional
45129,functional
14423,functional
33415,functional
22153,functional
55873,functional
973,functional
11729,functional
13638,functional
58446,functional
3172,non functional
19777,functional
5681,functional
68606,non functional
58589,functional
61042,functional
11747,functional
72704,functional
19528,functional
25812,functional
9042,functional
52702,non functional
60287,functional
67148,functional
54592,functional
64936,functional
17514,functional
31598,functional
12279,functional
4094,non functional
22173,functional
13577,functional
6476,functional
10501,functional
21000,functional
13196,functional
22751,functional
24620,non functional
4677,functional
37045,functional
22548,functional
18736,non functional
68263,non functional
73533,functional
72281,functional
63286,functional
40144,functional
901,functional
28663,functional
65505,functional
2875,functional
31780,functional
36376,functional
38663,functional
42162,functional
33864,functional
73493,non functional
71261,functional
53630,functional
58384,non functional
3505,functional
14528,functional
56144,functional
46076,functional
55824,functional
21954,functional
817,functional
11685,functional
9333,functional
73856,functional
35920,functional
69784,functional
33552,functional
17157,functional
73453,functional
50981,functional
11553,functional
53701,functional
69002,functional
21134,functional
24693,functional
32639,functional
65143,functional
72947,functional
35057,functional
32269,functional
57217,functional
13781,functional
7077,functional
59667,functional
39154,functional
43541,functional
3497,functional
51049,functional
30463,functional
51981,functional
13120,functional
15575,functional
54680,functional
15607,non functional
29377,functional
28331,functional
13122,functional
61918,non functional
59227,functional
35482,functional
49587,non functional
42811,functional
47893,functional
70000,functional
27493,functional
45643,functional
3839,functional
39750,functional
50497,functional
73994,functional
24296,functional
54924,functional
23516,functional
13565,functional
58206,functional
64835,functional
57505,functional
74148,functional
14845,functional
31377,non functional
68341,functional
59106,functional
4037,functional
4794,functional
20541,functional
45174,functional
62718,functional
24658,functional
51143,functional
45461,functional
21405,functional
36186,functional
7595,functional
2446,functional
27297,functional
29672,functional
5596,functional
17935,functional
56153,non functional
20599,functional
18245,non functional
57407,functional
8234,functional
44775,functional
69030,functional
39122,functional
46966,functional
47528,functional
4499,functional
53922,functional
324,functional
54597,functional
51029,functional
19328,functional
44516,functional
72333,functional
2655,functional
25850,functional
26769,functional
21148,non functional
71091,functional
61966,functional
17994,functional
40411,functional
58797,functional
58524,functional
63166,functional
23946,functional
64024,non functional
2003,functional
24762,functional
71094,functional
36703,non functional
46114,functional
5887,functional
7380,functional
28841,non functional
39777,functional
71093,functional
26440,functional
15942,non functional
12583,functional
51254,functional
42333,functional
39340,functional
36167,functional
62788,functional
30412,functional
34088,functional
9938,functional
28683,functional
59221,functional
61747,functional
23679,functional
13,functional
38836,functional
60482,functional
26273,functional
34791,non functional
18549,functional
46422,functional
40033,functional
9212,non functional
65977,functional
57512,functional
4124,functional
18853,functional
63999,functional
34865,non functional
61892,functional
3336,functional
37538,functional
51955,functional
18774,non functional
54874,functional
27598,functional
54119,functional
10335,functional
69180,functional
35942,functional
61807,functional
26949,functional
42922,functional
68874,functional
18798,functional
28042,functional
60893,functional
22122,non functional
11911,functional
16789,functional
49350,functional
52936,functional
14161,functional
58271,functional
10240,functional
58631,functional
10451,functional
1680,functional
58837,functional
33360,functional
16390,functional
53822,functional
1320,functional
53159,functional
67046,functional
39292,functional
55236,functional
7810,functional
31485,functional
46501,functional
53670,functional
18666,functional
24747,functional
188,functional
32525,functional
11620,functional
50710,functional
43046,functional
61411,functional
26024,functional
65591,functional
2338,non functional
6568,functional
66489,non functional
955,functional
29918,non functional
59033,functional
50697,functional
71148,functional
42965,functional
53810,functional
39814,functional
8777,functional
13975,functional
58025,functional
40433,functional
23502,functional
4719,functional
56110,functional
3310,non functional
70170,functional
47013,functional
68954,functional
34563,functional
45483,functional
15087,functional
56284,functional
42029,functional
62750,non functional
43865,functional
63974,functional
60798,functional
49768,non functional
